Doc Id,Sentence Id,Sentence,Lowercase Sentence,#Tokens,Stanford POS Tag,Stanford Lemma,Stanford Lower Lemma,#POS Tags,#Lemmas,#Events,#Time Expressions,All Runs Times
CNN_20130322_314,0,President Barack Obama arrived in refugee-flooded Jordan on Friday after scoring a diplomatic coup just before leaving Israel when Prime Minister Benjamin Netanyahu apologized to Turkey for a 2010 commando raid that killed nine activists on a Turkish vessel in a Gaza-bound flotilla .,president barack obama arrived in refugee-flooded jordan on friday after scoring a diplomatic coup just before leaving israel when prime minister benjamin netanyahu apologized to turkey for a 2010 commando raid that killed nine activists on a turkish vessel in a gaza-bound flotilla .,44,NNP NNP NNP VBD IN JJ NNP IN NNP IN VBG DT JJ NN RB IN VBG NNP WRB NNP NNP NNP NNP VBD TO NNP IN DT CD NN NN WDT VBD CD NNS IN DT JJ NN IN DT JJ NN .,President Barack Obama arrive in refugee-flooded Jordan on Friday after score a diplomatic coup just before leave Israel when Prime Minister Benjamin Netanyahu apologize to Turkey for a 2010 commando raid that kill nine activist on a turkish vessel in a gaza-bound flotilla .,president barack obama arrive in refugee-flooded jordan on friday after score a diplomatic coup just before leave israel when prime minister benjamin netanyahu apologize to turkey for a 2010 commando raid that kill nine activist on a turkish vessel in a gaza-bound flotilla .,44,44,7,2,Friday__60__66###2010__192__196
CNN_20130322_314,1,"The apology , long sought by Turkish Prime Minister Recep Erdogan , eased strained feelings between Turkey and Israel , two vital U.S. allies in the Middle East .","the apology , long sought by turkish prime minister recep erdogan , eased strained feelings between turkey and israel , two vital u.s. allies in the middle east .",29,"DT NN , JJ VBN IN JJ NNP NNP NNP NNP , VBD JJ NNS IN NNP CC NNP , CD JJ NNP NNS IN DT NNP NNP .","the apology , long seek by turkish Prime Minister Recep Erdogan , ease strained feeling between Turkey and Israel , two vital U.S. ally in the Middle East .","the apology , long seek by turkish prime minister recep erdogan , ease strained feeling between turkey and israel , two vital u.s. ally in the middle east .",29,29,2,0,
CNN_20130322_314,2,It happened in a phone call to Erdogan during a final meeting between Obama and Netanyahu at Ben Gurion International Airport in Tel Aviv minutes before Air Force One departed for Jordan to complete the president 's Middle East swing .,it happened in a phone call to erdogan during a final meeting between obama and netanyahu at ben gurion international airport in tel aviv minutes before air force one departed for jordan to complete the president 's middle east swing .,41,PRP VBD IN DT NN NN TO NNP IN DT JJ NN IN NNP CC NNP IN NNP NNP NNP NNP IN NNP NNP NNS IN NNP NNP CD VBD IN NNP TO VB DT NN POS NNP NNP NN .,it happen in a phone call to Erdogan during a final meeting between Obama and Netanyahu at Ben Gurion International Airport in Tel Aviv minute before Air Force one depart for Jordan to complete the president 's Middle East swing .,it happen in a phone call to erdogan during a final meeting between obama and netanyahu at ben gurion international airport in tel aviv minute before air force one depart for jordan to complete the president 's middle east swing .,41,41,6,1,minutes__138__145
CNN_20130322_314,3,It is the first foreign trip of his second term .,it is the first foreign trip of his second term .,11,PRP VBZ DT JJ JJ NN IN PRP$ JJ NN .,it be the first foreign trip of he second term .,it be the first foreign trip of he second term .,11,11,1,1,term__43__47###second term__36__47###his second term__32__47
CNN_20130322_314,4,A statement from Netanyahu 's office said the apology included an offer of compensation .,a statement from netanyahu 's office said the apology included an offer of compensation .,15,DT NN IN NNP POS NN VBD DT NN VBD DT NN IN NN .,a statement from Netanyahu 's office say the apology include a offer of compensation .,a statement from netanyahu 's office say the apology include a offer of compensation .,15,15,3,0,
CNN_20130322_314,5,"However , there was confusion later when the Israeli government dropped a reference in its original statement to normalized relations between the countries with a return of ambassadors .","however , there was confusion later when the israeli government dropped a reference in its original statement to normalized relations between the countries with a return of ambassadors .",29,"RB , EX VBD NN RB WRB DT JJ NN VBD DT NN IN PRP$ JJ NN TO VBN NNS IN DT NNS IN DT NN IN NNS .","however , there be confusion later when the israeli government drop a reference in its original statement to normalize relation between the country with a return of ambassador .","however , there be confusion later when the israeli government drop a reference in its original statement to normalize relation between the country with a return of ambassador .",29,29,4,0,
CNN_20130322_314,6,There also was no word on whether the once-close nations would resume the joint military exercises that were suspended after the flotilla raid .,there also was no word on whether the once-close nations would resume the joint military exercises that were suspended after the flotilla raid .,24,EX RB VBD DT NN IN IN DT JJ NNS MD VB DT JJ JJ NNS WDT VBD VBN IN DT NN NN .,there also be no word on whether the once-close nation would resume the joint military exercise that be suspend after the flotilla raid .,there also be no word on whether the once-close nation would resume the joint military exercise that be suspend after the flotilla raid .,24,24,4,0,
CNN_20130322_314,7,Turkey had been prosecuting four Israeli soldiers in absentia and Israel initially said the two leaders agreed to the cancellation of legal steps against the troops .,turkey had been prosecuting four israeli soldiers in absentia and israel initially said the two leaders agreed to the cancellation of legal steps against the troops .,27,NNP VBD VBN VBG CD JJ NNS IN NN CC NNP RB VBD DT CD NNS VBD TO DT NN IN JJ NNS IN DT NNS .,Turkey have be prosecute four israeli soldier in absentia and Israel initially say the two leader agree to the cancellation of legal step against the troops .,turkey have be prosecute four israeli soldier in absentia and israel initially say the two leader agree to the cancellation of legal step against the troops .,27,27,4,0,
CNN_20130322_314,8,"Later , however , its amended statement omitted that action as well .","later , however , its amended statement omitted that action as well .",13,"RB , RB , PRP$ VBN NN VBN IN NN RB RB .","later , however , its amend statement omit that action as well .","later , however , its amend statement omit that action as well .",13,13,2,0,
CNN_20130322_248,0,The FAA on Friday announced it will close 149 regional airport control towers because of forced spending cuts -- sparing 40 others that the FAA had been expected to shutter .,the faa on friday announced it will close 149 regional airport control towers because of forced spending cuts -- sparing 40 others that the faa had been expected to shutter .,31,DT NNP IN NNP VBD PRP MD VB CD JJ NN NN NNS IN IN JJ NN NNS : VBG CD NNS IN DT NNP VBD VBN VBN TO VB .,the FAA on Friday announce it will close 149 regional airport control tower because of forced spending cut -- spare 40 other that the FAA have be expect to shutter .,the faa on friday announce it will close 149 regional airport control tower because of forced spending cut -- spare 40 other that the faa have be expect to shutter .,31,31,6,1,Friday__11__17
CNN_20130322_248,1,"A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .","a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .",20,"DT JJ , JJ NN IN DT CD NN NNS MD VB IN NNP CD , DT NNP VBD .","a four-week , phased closure of the 149 control tower will begin on April 7 , the FAA say .","a four-week , phased closure of the 149 control tower will begin on april 7 , the faa say .",20,20,3,2,April 7__69__76###four-week__2__11
CNN_20130322_248,2,The FAA had been expected to announce the closure of 189 low - or moderate-volume towers staffed by contractors .,the faa had been expected to announce the closure of 189 low - or moderate-volume towers staffed by contractors .,20,DT NNP VBD VBN VBN TO VB DT NN IN CD JJ : CC JJ NNS VBN IN NNS .,the FAA have be expect to announce the closure of 189 low - or moderate-volume tower staff by contractor .,the faa have be expect to announce the closure of 189 low - or moderate-volume tower staff by contractor .,20,20,4,0,
CNN_20130322_248,3,"Before Friday 's announcement , it said it would consider keeping a tower open if the airport convinces the agency it is in the `` national interest '' to do so .","before friday 's announcement , it said it would consider keeping a tower open if the airport convinces the agency it is in the `` national interest '' to do so .",32,"IN NNP POS NN , PRP VBD PRP MD VB VBG DT NN JJ IN DT NN VBZ DT NN PRP VBZ IN DT `` JJ NN '' TO VB RB .","before Friday 's announcement , it say it would consider keep a tower open if the airport convince the agency it be in the `` national interest '' to do so .","before friday 's announcement , it say it would consider keep a tower open if the airport convince the agency it be in the `` national interest '' to do so .",32,32,5,1,Friday__7__13###Friday 's__7__16
CNN_20130322_248,4,"By congressional mandate , the FAA must cut nearly $ 600 million from its nearly $ 48 billion budget this fiscal year .","by congressional mandate , the faa must cut nearly $ 600 million from its nearly $ 48 billion budget this fiscal year .",23,"IN JJ NN , DT NNP MD VB RB $ CD CD IN PRP$ RB $ CD CD NN DT JJ NN .","by congressional mandate , the FAA must cut nearly $ 600 million from its nearly $ 48 billion budget this fiscal year .","by congressional mandate , the faa must cut nearly $ 600 million from its nearly $ 48 billion budget this fiscal year .",23,23,1,1,this fiscal year__101__117###year__113__117###this fiscal year .__101__119
CNN_20130322_248,5,"Because the majority of its 47,000 employees are air traffic controllers , it is impossible to cut its budget without affecting controllers , the agency says .","because the majority of its 47,000 employees are air traffic controllers , it is impossible to cut its budget without affecting controllers , the agency says .",27,"IN DT NN IN PRP$ CD NNS VBP NN NN NNS , PRP VBZ JJ TO VB PRP$ NN IN VBG NNS , DT NN VBZ .","because the majority of its 47,000 employee be air traffic controller , it be impossible to cut its budget without affect controller , the agency say .","because the majority of its 47,000 employee be air traffic controller , it be impossible to cut its budget without affect controller , the agency say .",27,27,3,0,
