Doc Id,Sentence Id,Sentence,Lowercase Sentence,#Tokens,Stanford POS Tag,Stanford Lemma,Stanford Lower Lemma,#POS Tags,#Lemmas,#Events,#Time Expressions
wsj_1006,28,"Mr. Nadeau said he intends to remain Provigo 's chief executive only until the non-food businesses are sold , after a which a new chief executive will be named .","mr. nadeau said he intends to remain provigo 's chief executive only until the non-food businesses are sold , after a which a new chief executive will be named .",30,"NNP NNP VBD PRP VBZ TO VB NNP POS JJ NN RB IN DT JJ NNS VBP VBN , IN DT WDT DT JJ JJ NN MD VB VBN .","Mr. Nadeau say he intend to remain Provigo 's chief executive only until the non-food business be sell , after a which a new chief executive will be name .","mr. nadeau say he intend to remain provigo 's chief executive only until the non-food business be sell , after a which a new chief executive will be name .",30,30,5,0.0
wsj_0132,0,N.V. DSM said net income in the third quarter jumped 63 % as the company had substantially lower extraordinary charges to account for a restructuring program .,n.v. dsm said net income in the third quarter jumped 63 % as the company had substantially lower extraordinary charges to account for a restructuring program .,27,NNP NNP VBD JJ NN IN DT JJ NN VBD CD NN IN DT NN VBD RB JJR JJ NNS TO VB IN DT NN NN .,N.V. DSM say net income in the third quarter jump 63 % as the company have substantially lower extraordinary charge to account for a restructuring program .,n.v. dsm say net income in the third quarter jump 63 % as the company have substantially lower extraordinary charge to account for a restructuring program .,27,27,5,1.0
wsj_0132,1,"The Dutch chemical group said net income gained to 235 million guilders -LRB- $ 113.2 million -RRB- , or 6.70 guilders a share , from 144 million guilders , or 4.10 guilders a share , a year ago .","the dutch chemical group said net income gained to 235 million guilders -lrb- $ 113.2 million -rrb- , or 6.70 guilders a share , from 144 million guilders , or 4.10 guilders a share , a year ago .",39,"DT JJ NN NN VBD JJ NN VBD TO CD CD NNS -LRB- $ CD CD -RRB- , CC CD NNS DT NN , IN CD CD NNS , CC CD NNS DT NN , DT NN RB .","the dutch chemical group say net income gain to 235 million guilder -lrb- $ 113.2 million -rrb- , or 6.70 guilder a share , from 144 million guilder , or 4.10 guilder a share , a year ago .","the dutch chemical group say net income gain to 235 million guilder -lrb- $ 113.2 million -rrb- , or 6.70 guilder a share , from 144 million guilder , or 4.10 guilder a share , a year ago .",39,39,2,1.0
wsj_0132,2,"The 32 % state-owned DSM had eight million guilders of extraordinary charges in the latest quarter , mainly to reflect one-time losses in connection with the disposal of some operations .","the 32 % state-owned dsm had eight million guilders of extraordinary charges in the latest quarter , mainly to reflect one-time losses in connection with the disposal of some operations .",31,"DT CD NN JJ NNP VBD CD CD NNS IN JJ NNS IN DT JJS NN , RB TO VB JJ NNS IN NN IN DT NN IN DT NNS .","the 32 % state-owned DSM have eight million guilder of extraordinary charge in the latest quarter , mainly to reflect one-time loss in connection with the disposal of some operation .","the 32 % state-owned dsm have eight million guilder of extraordinary charge in the latest quarter , mainly to reflect one-time loss in connection with the disposal of some operation .",31,31,5,1.0
wsj_0132,3,The charges were offset in part by a gain from the sale of the company 's construction division .,the charges were offset in part by a gain from the sale of the company 's construction division .,19,DT NNS VBD VBN IN NN IN DT NN IN DT NN IN DT NN POS NN NN .,the charge be offset in part by a gain from the sale of the company 's construction division .,the charge be offset in part by a gain from the sale of the company 's construction division .,19,19,3,0.0
wsj_0132,4,"Last year , DSM had 71 million guilders of extraordinary charges for the restructuring program and other transactions .","last year , dsm had 71 million guilders of extraordinary charges for the restructuring program and other transactions .",19,"JJ NN , NNP VBD CD CD NNS IN JJ NNS IN DT NN NN CC JJ NNS .","last year , DSM have 71 million guilder of extraordinary charge for the restructuring program and other transaction .","last year , dsm have 71 million guilder of extraordinary charge for the restructuring program and other transaction .",19,19,2,1.0
wsj_0132,5,The earnings growth also was fueled by the company 's ability to cut net financing spending by half to around 15 million guilders .,the earnings growth also was fueled by the company 's ability to cut net financing spending by half to around 15 million guilders .,24,DT NNS NN RB VBD VBN IN DT NN POS NN TO VB JJ NN NN IN NN TO RB CD CD NNS .,the earnings growth also be fuel by the company 's ability to cut net financing spending by half to around 15 million guilder .,the earnings growth also be fuel by the company 's ability to cut net financing spending by half to around 15 million guilder .,24,24,3,0.0
wsj_0132,6,"Also , substantially lower Dutch corporate tax rates helped the company keep its tax outlay flat relative to earnings growth , the company added .","also , substantially lower dutch corporate tax rates helped the company keep its tax outlay flat relative to earnings growth , the company added .",25,"RB , RB JJR JJ JJ NN NNS VBD DT NN VB PRP$ NN NN JJ JJ TO NNS NN , DT NN VBD .","also , substantially lower dutch corporate tax rate help the company keep its tax outlay flat relative to earnings growth , the company add .","also , substantially lower dutch corporate tax rate help the company keep its tax outlay flat relative to earnings growth , the company add .",25,25,3,0.0
wsj_0132,7,"Sales , however , were little changed at 2.46 billion guilders , compared with 2.42 billion guilders .","sales , however , were little changed at 2.46 billion guilders , compared with 2.42 billion guilders .",18,"NNS , RB , VBD RB VBN IN CD CD NNS , VBN IN CD CD NNS .","sale , however , be little change at 2.46 billion guilder , compare with 2.42 billion guilder .","sale , however , be little change at 2.46 billion guilder , compare with 2.42 billion guilder .",18,18,1,0.0
NYT19980206.0466,0,"WASHINGTON _ Following are statements made Friday and Thursday by Lawrence Wechsler , a lawyer for the White House secretary , Betty Currie ; the White House ; White House spokesman Mike McCurry , and President Clinton in response to an article in The New York Times on Friday about her statements regarding a meeting with the president : Wechsler on Thursday `` Without commenting on the allegations raised in this article , to the extent that there is any implication or suggestion that Mrs. Currie was aware of any legal or ethical impropriety by anyone , that implication or suggestion is entirely inaccurate . ''","washington _ following are statements made friday and thursday by lawrence wechsler , a lawyer for the white house secretary , betty currie ; the white house ; white house spokesman mike mccurry , and president clinton in response to an article in the new york times on friday about her statements regarding a meeting with the president : wechsler on thursday `` without commenting on the allegations raised in this article , to the extent that there is any implication or suggestion that mrs. currie was aware of any legal or ethical impropriety by anyone , that implication or suggestion is entirely inaccurate . ''",106,"NNP CD VBG VBP NNS VBN NNP CC NNP IN NNP NNP , DT NN IN DT NNP NNP NN , NNP NNP : DT NNP NNP : NNP NNP NN NNP NNP , CC NNP NNP IN NN TO DT NN IN DT NNP NNP NNP IN NNP IN PRP$ NNS VBG DT NN IN DT NN : NNP IN NNP `` IN VBG IN DT NNS VBN IN DT NN , TO DT NN IN EX VBZ DT NN CC NN IN NNP NNP VBD JJ IN DT JJ CC JJ NN IN NN , WDT NN CC NN VBZ RB JJ . ''","WASHINGTON _ follow be statement make Friday and Thursday by Lawrence Wechsler , a lawyer for the White House secretary , Betty Currie ; the White House ; White House spokesman Mike McCurry , and President Clinton in response to a article in the New York Times on Friday about she statement regard a meeting with the president : Wechsler on Thursday `` without comment on the allegation raise in this article , to the extent that there be any implication or suggestion that Mrs. Currie be aware of any legal or ethical impropriety by anyone , that implication or suggestion be entirely inaccurate . ''","washington _ follow be statement make friday and thursday by lawrence wechsler , a lawyer for the white house secretary , betty currie ; the white house ; white house spokesman mike mccurry , and president clinton in response to a article in the new york times on friday about she statement regard a meeting with the president : wechsler on thursday `` without comment on the allegation raise in this article , to the extent that there be any implication or suggestion that mrs. currie be aware of any legal or ethical impropriety by anyone , that implication or suggestion be entirely inaccurate . ''",106,106,3,4.0
NYT19980206.0466,1,White House on Thursday `` For the past few weeks we 've been subjected to false leaks designed to mislead both reporters and the American public .,white house on thursday `` for the past few weeks we 've been subjected to false leaks designed to mislead both reporters and the american public .,27,NNP NNP IN NNP `` IN DT JJ JJ NNS PRP VBP VBN VBN TO JJ NNS VBN TO VB CC NNS CC DT JJ NN .,White House on Thursday `` for the past few week we have be subject to false leak design to mislead both reporter and the american public .,white house on thursday `` for the past few week we have be subject to false leak design to mislead both reporter and the american public .,27,27,3,2.0
NYT19980206.0466,2,We 're not going to dignify the latest false leak with a response . '',we 're not going to dignify the latest false leak with a response . '',15,PRP VBP RB VBG TO VB DT JJS JJ NN IN DT NN . '',we be not go to dignify the latest false leak with a response . '',we be not go to dignify the latest false leak with a response . '',15,15,3,0.0
NYT19980206.0466,3,"McCurry on Friday `` I want to be absolutely clear , to the extent there is any implication or the slightest suggestion that Mrs. Currie believes that the President or anyone else tried to influence her recollection , that is absolutely false and a mischaracterization of the facts .","mccurry on friday `` i want to be absolutely clear , to the extent there is any implication or the slightest suggestion that mrs. currie believes that the president or anyone else tried to influence her recollection , that is absolutely false and a mischaracterization of the facts .",49,"NNP IN NNP `` PRP VBP TO VB RB JJ , TO DT NN EX VBZ DT NN CC DT JJS NN IN NNP NNP VBZ IN DT NNP CC NN RB VBD TO VB PRP$ NN , WDT VBZ RB JJ CC DT NN IN DT NNS .","McCurry on Friday `` I want to be absolutely clear , to the extent there be any implication or the slightest suggestion that Mrs. Currie believe that the President or anyone else try to influence she recollection , that be absolutely false and a mischaracterization of the fact .","mccurry on friday `` i want to be absolutely clear , to the extent there be any implication or the slightest suggestion that mrs. currie believe that the president or anyone else try to influence she recollection , that be absolutely false and a mischaracterization of the fact .",49,49,8,1.0
NYT19980206.0466,4,I am shocked and dismayed by the numerous leaks regarding Mrs. Currie 's grand jury testimony . '',i am shocked and dismayed by the numerous leaks regarding mrs. currie 's grand jury testimony . '',18,PRP VBP JJ CC JJ IN DT JJ NNS VBG NNP NNP POS JJ NN NN . '',I be shocked and dismayed by the numerous leak regard Mrs. Currie 's grand jury testimony . '',i be shocked and dismayed by the numerous leak regard mrs. currie 's grand jury testimony . '',18,18,4,0.0
